gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
653583	Experimental	1.0500000917564216	0.04997835970066635	0.36998456318357553	138.00000000000003
105374363	Experimental	0.5245032882381337	0.05000357793167517	0.37010167004466943	109.66666666666667
868	Experimental	0.7536355834147063	0.05003304820303089	0.3702501984669318	120.66666666666669
5480	Experimental	0.5902521054666628	0.0502591913039977	0.3718537987196943	113.00000000000001
29116	Experimental	1.1654400202204407	0.050306332583287074	0.37213266049211197	146.6666666666667
4157	Experimental	0.1748103460863696	0.05034463591554935	0.3723460525564747	96.66666666666669
100505783	Experimental	0.7997258226305844	0.050366960293052425	0.37244120722990276	123.6666666666667
57600	Experimental	0.11118057721372965	0.05042342631203398	0.37278874098059517	94.66666666666669
118433	Experimental	0.019084946272167672	0.05062766622788851	0.37415821797847937	92.00000000000001
256643	Experimental	0.14385966259543864	0.05062468879004757	0.37415821797847937	96.00000000000001
6950	Experimental	-0.7445632294818456	0.05082650464706196	0.37555722405380215	4614.000000000001
102723340	Experimental	0.08026640692007309	0.05099879280234882	0.3767595619859826	94.33333333333336
3838	Experimental	-0.8500422132319869	0.05105968285031858	0.3771340899311007	4004.0000000000005
4794	Experimental	0.6757421970442573	0.05106864505060516	0.3771340899311007	118.33333333333333
25861	Experimental	1.3554311644476829	0.05116880040549805	0.37775849687968754	163.6666666666667
118429	Experimental	0.6657122178021531	0.05117238476118075	0.37775849687968754	118.00000000000004
128272	Experimental	0.7318185865237805	0.0513619170997661	0.37908656939463725	121.6666666666667
5345	Experimental	0.7236030704370452	0.05142361117117953	0.37947078588387656	121.33333333333336
10252	Experimental	0.34604770279569913	0.05146520281000068	0.37970654409716825	104.33333333333336
100137049	Experimental	0.1830088938446033	0.05147663022151367	0.3797197061825257	98.33333333333336
1649	Experimental	1.3832769370923153	0.05155185305277322	0.38020336501329804	167.00000000000003
7409	Experimental	0.01360803495254448	0.05159945433947576	0.380411929240067	93.00000000000001
101929780	Experimental	0.2803071954053277	0.05159421499194498	0.380411929240067	102.0
107984338	Experimental	1.220010384600262	0.051862471166393954	0.38227942056307157	154.00000000000003
22943	Experimental	-1.9284053042439842	0.051891945694699036	0.38228199320382966	1807.0000000000002
259217	Experimental	0.883661777696812	0.05187466581223164	0.38228199320382966	131.00000000000003
27031	Experimental	0.15614521575281756	0.05188419644405962	0.38228199320382966	98.0
55001	Experimental	0.4754996667304574	0.05196714383231655	0.3827643575647768	110.33333333333336
102465256	Experimental	0.2662065023061257	0.052029246242354166	0.38315010286869977	102.00000000000001
5994	Experimental	0.05943141644885068	0.05208829048786258	0.38351318740652146	95.00000000000001
11182	Experimental	0.36558999524745367	0.052131425208712126	0.3837590201941015	106.00000000000001
2525	Experimental	1.1668348331135232	0.05239466641861194	0.3856247448409839	151.00000000000003
153478	Experimental	0.2731548093918779	0.05285026786941073	0.3889052789433595	103.33333333333336
4286	Experimental	0.9592366638888661	0.05300552192576231	0.3899748563805711	137.66666666666666
55337	Experimental	1.3329576748735206	0.05307207680146353	0.3903915740957272	166.00000000000003
50937	Experimental	0.48336420325526414	0.05313487313375577	0.39078049393253034	112.33333333333336
64802	Experimental	0.4717812369047812	0.05325699178689989	0.391605473128099	112.00000000000001
29948	Experimental	0.7578843111148629	0.0534030182407004	0.3926059085597123	126.33333333333336
340061	Experimental	1.2267936743751355	0.05351780012729865	0.39337631095996106	158.00000000000003
114821	Experimental	0.09379262370492561	0.053634638531900196	0.39408798783954135	98.0
105376387	Experimental	0.38162353126568527	0.05363361834664034	0.39408798783954135	108.66666666666669
22882	Experimental	0.32201475267915114	0.05370281117125135	0.39451527848492407	106.33333333333336
65243	Experimental	0.01862770435645528	0.053753212885134335	0.39481188408227	95.66666666666669
811	Experimental	-0.45275954328852513	0.053771797287346275	0.3948747277110307	7486.333333333335
55370	Experimental	0.6699104222112248	0.05384792288962991	0.3953600245575364	122.33333333333336
55260	Experimental	0.4359730360121539	0.053919232498171626	0.3957360109688734	111.33333333333336
57209	Experimental	0.4884705711861283	0.053915488634324445	0.3957360109688734	113.6666666666667
8792	Experimental	0.21301752449716507	0.054010063271508466	0.39632878333561633	102.66666666666667
27345	Experimental	0.594765842256348	0.05414940631122912	0.39727725412911463	119.00000000000001
339105	Experimental	0.3566831422446669	0.05417776267250389	0.39741124869458144	108.33333333333336
5998	Experimental	0.8335282829312773	0.05422160698073229	0.3976587812392093	132.00000000000003
389538	Experimental	0.2509117468994138	0.054294722115367504	0.3981208525167059	104.33333333333333
284339	Experimental	0.2815101862452881	0.05442793078758669	0.39902331087172105	105.66666666666667
8611	Experimental	0.2807224636548955	0.0544477647028436	0.3990944123118335	105.66666666666669
78987	Experimental	1.1685528747161056	0.054477918839427805	0.39924111896916237	155.33333333333337
4261	Experimental	0.19528727894316547	0.05454523444909992	0.3996600579954891	102.66666666666667
51562	Experimental	0.2114244937916099	0.054665189700239106	0.4004644669091376	103.33333333333336
3306	Experimental	0.06652176371210239	0.054696916037351266	0.4006223522854806	98.33333333333336
107987147	Experimental	0.04603078311088393	0.054748903346821524	0.40092855089909696	97.66666666666669
215	Experimental	1.0144039162401794	0.05501628305126784	0.4028116700310008	145.00000000000003
28981	Experimental	0.1595317752463956	0.055115108724762614	0.40341059744912305	102.00000000000001
3708	Experimental	0.4437122523228563	0.05511857512891817	0.40341059744912305	113.33333333333336
81848	Experimental	0.29897242358847387	0.05517381772689066	0.4037398711789717	107.33333333333333
643650	Experimental	0.008301422816424375	0.05552009531049533	0.40619830415200003	97.33333333333336
23564	Experimental	1.480070551174519	0.05573858382082102	0.40772106195962254	186.33333333333337
388695	Experimental	0.7488424510323837	0.05580802524737936	0.40815319504844166	129.66666666666669
27244	Experimental	0.44023955111274576	0.05596437844099578	0.40922068068572887	114.33333333333336
3046	Experimental	0.8393103116148554	0.056019160184732845	0.40954520078611967	135.33333333333334
23220	Experimental	1.507124751145995	0.05606265107687935	0.40978707050365715	190.00000000000003
1435	Experimental	1.0141505026601811	0.05611771021037611	0.4101133922130233	147.00000000000003
84307	Experimental	0.9472783928859947	0.056453935704679464	0.4124940011704321	143.00000000000003
100287467	Experimental	0.24865369571083826	0.05647074409216148	0.41254026333449917	107.00000000000001
150946	Experimental	0.940465779468526	0.05652401964006816	0.412852865395534	142.66666666666669
8532	Experimental	0.46625452097835046	0.05655857241629743	0.413028625271537	116.33333333333333
80045	Experimental	0.5501536050390156	0.05657016337919747	0.4130366684997738	120.33333333333333
2444	Experimental	0.2764743796386813	0.05665518660844249	0.4135397858318455	108.33333333333336
171177	Experimental	0.3581953227064892	0.05666007579649549	0.4135397858318455	111.66666666666667
84159	Experimental	0.808089700846998	0.056762771034676196	0.4142125411900315	134.66666666666669
80237	Experimental	1.1411170652765308	0.05690643819649054	0.4151839745089886	158.00000000000003
152189	Experimental	0.752613868431495	0.056934436220351006	0.41523436944110786	131.6666666666667
154141	Experimental	0.51199845061642	0.056934217880748206	0.41523436944110786	119.00000000000004
200312	Experimental	1.0703543063066654	0.056969218130139505	0.41533418498285	152.66666666666669
708	Experimental	-0.4286817744204035	0.056968500016354916	0.41533418498285	7830.000000000003
100996724	Experimental	0.6666010916107824	0.057024786059059335	0.4156623428103518	127.00000000000001
54491	Experimental	0.32055290551396975	0.0570832307277211	0.41593436216409063	110.66666666666669
100130283	Experimental	0.7771222370437746	0.057080824049840086	0.41593436216409063	133.33333333333334
3299	Experimental	1.263505817161795	0.0572686715078168	0.4172083643463079	169.00000000000003
256302	Experimental	1.8068212626477764	0.05745917923759769	0.4184673006947818	231.33333333333337
4126	Experimental	0.8849305448608765	0.057483990995989304	0.4184673006947818	140.66666666666666
3225	Experimental	0.3242161160526502	0.05747977387718408	0.4184673006947818	111.33333333333337
83464	Experimental	0.531330846322224	0.05747181122134072	0.4184673006947818	120.66666666666669
100132287	Experimental	0.5764272749712106	0.0575144978852779	0.41861199052323517	123.0
26511	Experimental	0.07704836036658065	0.057570673164166496	0.4189434164687156	102.00000000000001
894	Experimental	-0.5016891213800064	0.05763263118437131	0.4193167933325581	6616.666666666668
7728	Experimental	0.340660309861932	0.05772455249087374	0.41990799535943923	112.33333333333336
121551	Experimental	1.221124683170799	0.0577620400854536	0.42010308282320297	166.33333333333337
5191	Experimental	0.16064569577049137	0.05780257534627194	0.4203202598032879	105.33333333333333
124923	Experimental	0.5874742559079852	0.05781405921744005	0.42032614397081236	124.00000000000001
55957	Experimental	0.5785646125493593	0.05789970691819061	0.42087112047455666	123.66666666666669
51533	Experimental	0.9482737998211391	0.057933824616796	0.421041395000177	145.66666666666669
627	Experimental	0.21935064643411084	0.05795204718308847	0.4210961081161268	107.66666666666669
130576	Experimental	0.7561381434174493	0.058069028921712944	0.4218682809633522	133.66666666666669
125111	Experimental	0.7882349134122363	0.05812206069173313	0.42217566164871495	135.66666666666666
55315	Experimental	0.285492179290606	0.05822723588395292	0.42282917381311147	110.66666666666667
113218500	Experimental	0.8859107639114833	0.058233507963950215	0.42282917381311147	142.00000000000003
4103	Experimental	-0.35003235561123835	0.05835008678110596	0.42344139644173023	9504.000000000002
89853	Experimental	0.7656969671763456	0.0583447093295962	0.42344139644173023	134.6666666666667
3155	Experimental	0.44978626350145395	0.05834063091999899	0.42344139644173023	118.00000000000001
1486	Experimental	0.3531812205962772	0.05836340467696131	0.4234600004717207	113.66666666666669
352954	Experimental	1.0692226358581514	0.05843195466249376	0.42387926433131073	155.33333333333334
114880	Experimental	0.3949554262402963	0.058463834242657296	0.42403240691450983	115.66666666666669
79090	Experimental	0.8204121684734658	0.0585485375669021	0.42456854792529225	138.33333333333334
441208	Experimental	0.0008691720454821216	0.058685208901940615	0.42548127153798815	100.66666666666669
170688	Experimental	0.09492503456757763	0.05874279065927763	0.4258203470176207	104.0
100505681	Experimental	0.2570270946340663	0.05889651272676968	0.42685608045817836	110.33333333333333
9236	Experimental	0.41702701449202206	0.058991375885501386	0.42746492765320254	117.33333333333336
55663	Experimental	0.3786249957384989	0.0590222892388937	0.42761024122735575	115.66666666666669
56180	Experimental	0.10249628422303618	0.059084887039417076	0.42798500957764657	104.66666666666667
100506686	Experimental	0.5296076407084576	0.05917530166083835	0.4285610958611681	123.00000000000001
84276	Experimental	0.6771987737595181	0.05928491115558008	0.42927595837847027	131.0
339751	Experimental	0.5516152375104588	0.0593366774510463	0.42957179836594944	124.33333333333333
22846	Experimental	1.1698288708466995	0.059425372732084945	0.43013483027547367	165.33333333333334
3198	Experimental	0.5697283720892639	0.05960737256752104	0.4313728914204574	125.66666666666669
101929609	Experimental	0.2737322446290213	0.059662236610129864	0.43169059697913886	112.00000000000001
1382	Experimental	0.45869185721340405	0.05968160044198243	0.43175136854740037	120.33333333333337
7128	Experimental	1.3460097055411715	0.059703443627865366	0.43183005075143766	182.0
596	Experimental	0.26236429557293967	0.05977161482009242	0.43224372913791714	111.66666666666667
9024	Experimental	0.5517840135012975	0.05979028725684902	0.43229936669586616	125.00000000000001
119016	Experimental	0.11472728701479647	0.05985207654254437	0.43266667265269454	106.0
9028	Experimental	0.5807213859147472	0.05990336847416713	0.4329579730247439	126.66666666666669
100506190	Experimental	0.40363446985508067	0.05995738745425274	0.4332688728938623	118.00000000000004
376497	Experimental	1.2106190967781139	0.05999590582728715	0.4333881467355089	170.00000000000003
5820	Experimental	0.6038547433132354	0.05999032961105014	0.4333881467355089	128.00000000000003
144132	Experimental	1.4753101703834417	0.060043755391267044	0.4335747134213334	196.33333333333334
3643	Experimental	1.2358291155736874	0.06003853903484031	0.4335747134213334	172.33333333333337
100996717	Experimental	0.3997435510917627	0.06007225070398228	0.4337009431096454	118.00000000000001
1944	Experimental	1.9585316637547134	0.06009812204443229	0.4338081858151358	264.33333333333337
53947	Experimental	0.8530144345889412	0.06012012377268354	0.43388746218350205	143.00000000000003
105375751	Experimental	0.019194415287879168	0.060235892416082404	0.43464330213957497	103.00000000000001
346157	Experimental	0.10717745624625359	0.06037430030157215	0.4355621928682127	106.33333333333336
81563	Experimental	0.8608516917369066	0.06041255189413939	0.4357583153294803	144.00000000000003
100129387	Experimental	0.3354756526240383	0.06074682387786768	0.4380891826034648	116.00000000000001
84062	Experimental	0.11165517672788507	0.060796627018758306	0.4383037852006344	107.00000000000001
